TIME,VALUE
2026-04-06T00:00:00.000Z,  0.00
2026-04-06T01:00:00.000Z,  0.00
2026-04-06T02:00:00.000Z,  0.00
2026-04-06T03:00:00.000Z,  0.00
2026-04-06T04:00:00.000Z,  0.00
2026-04-06T05:00:00.000Z,  0.00
2026-04-06T06:00:00.000Z,  0.00
2026-04-06T07:00:00.000Z,  0.00
2026-04-06T08:00:00.000Z,  0.00
2026-04-06T09:00:00.000Z,  1.59
2026-04-06T10:00:00.000Z,  2.32
2026-04-06T11:00:00.000Z,  2.32
2026-04-06T12:00:00.000Z,  2.32
2026-04-06T13:00:00.000Z,  2.30
2026-04-06T14:00:00.000Z,  2.30
2026-04-06T15:00:00.000Z,  2.33
2026-04-06T16:00:00.000Z,  2.62
2026-04-06T17:00:00.000Z,  3.20
2026-04-06T18:00:00.000Z,  2.38
2026-04-06T19:00:00.000Z,  2.33
2026-04-06T20:00:00.000Z,  2.35
2026-04-06T21:00:00.000Z,  2.38
2026-04-06T22:00:00.000Z,  2.35
2026-04-06T23:00:00.000Z,  2.22
2026-04-06T00:00:00.000Z,  0.00
2026-04-06T01:00:00.000Z,  0.00
2026-04-06T02:00:00.000Z,  0.00
2026-04-06T03:00:00.000Z,  0.00
2026-04-06T04:00:00.000Z,  0.00
2026-04-06T05:00:00.000Z,  0.00
2026-04-06T06:00:00.000Z,  0.00
2026-04-06T07:00:00.000Z,  0.00
2026-04-06T08:00:00.000Z,  0.00
2026-04-06T09:00:00.000Z,  1.59
2026-04-06T10:00:00.000Z,  2.32
2026-04-06T11:00:00.000Z,  2.32
2026-04-06T12:00:00.000Z,  2.32
2026-04-06T13:00:00.000Z,  2.30
2026-04-06T14:00:00.000Z,  2.30
2026-04-06T15:00:00.000Z,  2.33
2026-04-06T16:00:00.000Z,  2.62
2026-04-06T17:00:00.000Z,  3.20
2026-04-06T18:00:00.000Z,  2.38
2026-04-06T19:00:00.000Z,  2.33
2026-04-06T20:00:00.000Z,  2.35
2026-04-06T21:00:00.000Z,  2.38
2026-04-06T22:00:00.000Z,  2.35
2026-04-06T23:00:00.000Z,  2.22
2026-04-07T00:00:00.000Z,  2.41
2026-04-07T01:00:00.000Z,  2.37
2026-04-07T02:00:00.000Z,  2.44
2026-04-07T03:00:00.000Z,  2.40
2026-04-07T04:00:00.000Z,  2.40
2026-04-07T05:00:00.000Z,  2.39
2026-04-07T06:00:00.000Z,  2.40
2026-04-07T07:00:00.000Z,  2.30
2026-04-07T08:00:00.000Z,  2.34
2026-04-07T09:00:00.000Z,  2.45
2026-04-07T10:00:00.000Z,  2.38
2026-04-07T11:00:00.000Z,  2.41
2026-04-07T12:00:00.000Z,  3.56
2026-04-07T13:00:00.000Z,  4.71
2026-04-07T14:00:00.000Z,  4.74
2026-04-07T15:00:00.000Z,  3.99
2026-04-07T16:00:00.000Z,  2.49
2026-04-07T17:00:00.000Z,  2.47
2026-04-07T18:00:00.000Z,  2.46
2026-04-07T19:00:00.000Z,  2.50
2026-04-07T20:00:00.000Z,  2.50
2026-04-07T21:00:00.000Z,  2.44
2026-04-07T22:00:00.000Z,  2.41
2026-04-07T23:00:00.000Z,  2.49
2026-04-07T00:00:00.000Z,  2.41
2026-04-07T01:00:00.000Z,  2.37
2026-04-07T02:00:00.000Z,  2.44
2026-04-07T03:00:00.000Z,  2.40
2026-04-07T04:00:00.000Z,  2.40
2026-04-07T05:00:00.000Z,  2.39
2026-04-07T06:00:00.000Z,  2.40
2026-04-07T07:00:00.000Z,  2.30
2026-04-07T08:00:00.000Z,  2.34
2026-04-07T09:00:00.000Z,  2.45
2026-04-07T10:00:00.000Z,  2.38
2026-04-07T11:00:00.000Z,  2.41
2026-04-07T12:00:00.000Z,  3.56
2026-04-07T13:00:00.000Z,  4.71
2026-04-07T14:00:00.000Z,  4.74
2026-04-07T15:00:00.000Z,  3.99
2026-04-07T16:00:00.000Z,  2.49
2026-04-07T17:00:00.000Z,  2.47
2026-04-07T18:00:00.000Z,  2.46
2026-04-07T19:00:00.000Z,  2.50
2026-04-07T20:00:00.000Z,  2.50
2026-04-07T21:00:00.000Z,  2.44
2026-04-07T22:00:00.000Z,  2.41
2026-04-07T23:00:00.000Z,  2.49
