TIME,VALUE
2026-03-04T00:00:00.000Z,  0.00
2026-03-04T01:00:00.000Z,  0.00
2026-03-04T02:00:00.000Z,  0.00
2026-03-04T03:00:00.000Z,  0.00
2026-03-04T04:00:00.000Z,  0.00
2026-03-04T05:00:00.000Z,  0.00
2026-03-04T06:00:00.000Z,  0.00
2026-03-04T07:00:00.000Z,  0.00
2026-03-04T08:00:00.000Z,  0.84
2026-03-04T09:00:00.000Z,  0.73
2026-03-04T10:00:00.000Z,  0.39
2026-03-04T11:00:00.000Z,  0.00
2026-03-04T12:00:00.000Z,  0.00
2026-03-04T13:00:00.000Z,  0.00
2026-03-04T14:00:00.000Z,  0.00
2026-03-04T15:00:00.000Z,  0.00
2026-03-04T16:00:00.000Z,  0.00
2026-03-04T17:00:00.000Z,  0.00
2026-03-04T18:00:00.000Z,  0.00
2026-03-04T19:00:00.000Z,  0.00
2026-03-04T20:00:00.000Z,  0.00
2026-03-04T21:00:00.000Z,  0.00
2026-03-04T22:00:00.000Z,  0.00
2026-03-04T23:00:00.000Z,  0.00
2026-03-04T00:00:00.000Z,  0.00
2026-03-04T01:00:00.000Z,  0.00
2026-03-04T02:00:00.000Z,  0.00
2026-03-04T03:00:00.000Z,  0.00
2026-03-04T04:00:00.000Z,  0.00
2026-03-04T05:00:00.000Z,  0.00
2026-03-04T06:00:00.000Z,  0.00
2026-03-04T07:00:00.000Z,  0.00
2026-03-04T08:00:00.000Z,  0.84
2026-03-04T09:00:00.000Z,  0.73
2026-03-04T10:00:00.000Z,  0.39
2026-03-04T11:00:00.000Z,  0.00
2026-03-04T12:00:00.000Z,  0.00
2026-03-04T13:00:00.000Z,  0.00
2026-03-04T14:00:00.000Z,  0.00
2026-03-04T15:00:00.000Z,  0.00
2026-03-04T16:00:00.000Z,  0.00
2026-03-04T17:00:00.000Z,  0.00
2026-03-04T18:00:00.000Z,  0.00
2026-03-04T19:00:00.000Z,  0.00
2026-03-04T20:00:00.000Z,  0.00
2026-03-04T21:00:00.000Z,  0.00
2026-03-04T22:00:00.000Z,  0.00
2026-03-04T23:00:00.000Z,  0.00
2026-03-05T00:00:00.000Z,  0.00
2026-03-05T01:00:00.000Z,  0.00
2026-03-05T02:00:00.000Z,  0.00
2026-03-05T03:00:00.000Z,  0.00
2026-03-05T04:00:00.000Z,  0.00
2026-03-05T05:00:00.000Z,  0.00
2026-03-05T06:00:00.000Z,  0.00
2026-03-05T07:00:00.000Z,  0.00
2026-03-05T08:00:00.000Z,  0.27
2026-03-05T09:00:00.000Z,  0.43
2026-03-05T10:00:00.000Z,  0.17
2026-03-05T10:00:00.000Z,  0.00
2026-03-05T11:00:00.000Z,  0.00
2026-03-05T12:00:00.000Z,  0.00
2026-03-05T13:00:00.000Z,  0.00
2026-03-05T14:00:00.000Z,  0.00
2026-03-05T15:00:00.000Z,  0.00
2026-03-05T16:00:00.000Z,  0.00
2026-03-05T17:00:00.000Z,  0.04
2026-03-05T18:00:00.000Z,  0.03
2026-03-05T19:00:00.000Z,  0.00
2026-03-05T20:00:00.000Z,  0.00
2026-03-05T21:00:00.000Z,  0.00
2026-03-05T22:00:00.000Z,  0.00
2026-03-05T23:00:00.000Z,  0.00
2026-03-05T00:00:00.000Z,  0.00
2026-03-05T01:00:00.000Z,  0.00
2026-03-05T02:00:00.000Z,  0.00
2026-03-05T03:00:00.000Z,  0.00
2026-03-05T04:00:00.000Z,  0.00
2026-03-05T05:00:00.000Z,  0.00
2026-03-05T06:00:00.000Z,  0.00
2026-03-05T07:00:00.000Z,  0.00
2026-03-05T08:00:00.000Z,  0.27
2026-03-05T09:00:00.000Z,  0.43
2026-03-05T10:00:00.000Z,  0.17
2026-03-05T10:00:00.000Z,  0.00
2026-03-05T11:00:00.000Z,  0.00
2026-03-05T12:00:00.000Z,  0.00
2026-03-05T13:00:00.000Z,  0.00
2026-03-05T14:00:00.000Z,  0.00
2026-03-05T15:00:00.000Z,  0.00
2026-03-05T16:00:00.000Z,  0.00
2026-03-05T17:00:00.000Z,  0.04
2026-03-05T18:00:00.000Z,  0.03
2026-03-05T19:00:00.000Z,  0.00
2026-03-05T20:00:00.000Z,  0.00
2026-03-05T21:00:00.000Z,  0.00
2026-03-05T22:00:00.000Z,  0.00
2026-03-05T23:00:00.000Z,  0.00
