TIME,VALUE
2026-04-23T00:00:00.000Z,  0.00
2026-04-23T01:00:00.000Z,  0.00
2026-04-23T02:00:00.000Z,  0.00
2026-04-23T03:00:00.000Z,  0.00
2026-04-23T04:00:00.000Z,  0.00
2026-04-23T05:00:00.000Z,  0.00
2026-04-23T06:00:00.000Z,  0.00
2026-04-23T07:00:00.000Z,  0.00
2026-04-23T08:00:00.000Z,  0.01
2026-04-23T09:00:00.000Z,  0.55
2026-04-23T10:00:00.000Z,  0.70
2026-04-23T11:00:00.000Z,  0.35
2026-04-23T12:00:00.000Z,  1.28
2026-04-23T13:00:00.000Z,  0.33
2026-04-23T14:00:00.000Z,  1.08
2026-04-23T15:00:00.000Z,  0.32
2026-04-23T16:00:00.000Z,  0.38
2026-04-23T17:00:00.000Z,  0.13
2026-04-23T18:00:00.000Z,  0.02
2026-04-23T19:00:00.000Z,  0.00
2026-04-23T20:00:00.000Z,  0.00
2026-04-23T21:00:00.000Z,  0.00
2026-04-23T22:00:00.000Z,  0.00
2026-04-23T23:00:00.000Z,  0.00
2026-04-24T00:00:00.000Z,  0.00
2026-04-24T01:00:00.000Z,  0.00
2026-04-24T02:00:00.000Z,  0.00
2026-04-24T03:00:00.000Z,  0.00
2026-04-24T04:00:00.000Z,  0.00
2026-04-24T05:00:00.000Z,  0.00
2026-04-24T06:00:00.000Z,  0.00
2026-04-24T07:00:00.000Z,  0.00
2026-04-24T08:00:00.000Z,  0.02
2026-04-24T09:00:00.000Z,  0.42
2026-04-24T10:00:00.000Z,  0.99
2026-04-24T11:00:00.000Z,  0.49
2026-04-24T12:00:00.000Z,  0.89
2026-04-24T13:00:00.000Z,  0.41
2026-04-24T14:00:00.000Z,  1.37
2026-04-24T15:00:00.000Z,  0.11
2026-04-24T16:00:00.000Z,  0.48
2026-04-24T17:00:00.000Z,  0.08
2026-04-24T18:00:00.000Z,  0.00
2026-04-24T19:00:00.000Z,  0.00
2026-04-24T20:00:00.000Z,  0.00
2026-04-24T21:00:00.000Z,  0.00
2026-04-24T22:00:00.000Z,  0.00
2026-04-24T23:00:00.000Z,  0.00
