TIME,VALUE
2026-03-04T00:00:00.000Z,  0.00
2026-03-04T01:00:00.000Z,  0.00
2026-03-04T02:00:00.000Z,  0.00
2026-03-04T03:00:00.000Z,  0.00
2026-03-04T04:00:00.000Z,  0.00
2026-03-04T05:00:00.000Z,  0.00
2026-03-04T06:00:00.000Z,  0.00
2026-03-04T07:00:00.000Z,  0.02
2026-03-04T08:00:00.000Z,  0.03
2026-03-04T09:00:00.000Z,  0.25
2026-03-04T10:00:00.000Z,  0.41
2026-03-04T11:00:00.000Z,  0.20
2026-03-04T12:00:00.000Z,  1.06
2026-03-04T13:00:00.000Z,  0.28
2026-03-04T14:00:00.000Z,  1.31
2026-03-04T15:00:00.000Z,  0.19
2026-03-04T16:00:00.000Z,  0.27
2026-03-04T17:00:00.000Z,  0.11
2026-03-04T18:00:00.000Z,  0.02
2026-03-04T19:00:00.000Z,  0.00
2026-03-04T20:00:00.000Z,  0.00
2026-03-04T21:00:00.000Z,  0.01
2026-03-04T22:00:00.000Z,  0.00
2026-03-04T23:00:00.000Z,  0.00
2026-03-05T00:00:00.000Z,  0.00
2026-03-05T01:00:00.000Z,  0.00
2026-03-05T02:00:00.000Z,  0.00
2026-03-05T03:00:00.000Z,  0.00
2026-03-05T04:00:00.000Z,  0.00
2026-03-05T05:00:00.000Z,  0.00
2026-03-05T06:00:00.000Z,  0.00
2026-03-05T07:00:00.000Z,  0.19
2026-03-05T08:00:00.000Z,  0.08
2026-03-05T09:00:00.000Z,  0.26
2026-03-05T10:00:00.000Z,  1.27
2026-03-05T11:00:00.000Z,  0.33
2026-03-05T12:00:00.000Z,  1.12
2026-03-05T13:00:00.000Z,  0.70
2026-03-05T14:00:00.000Z,  1.32
2026-03-05T15:00:00.000Z,  0.21
2026-03-05T16:00:00.000Z,  0.14
2026-03-05T17:00:00.000Z,  0.05
2026-03-05T18:00:00.000Z,  0.00
2026-03-05T19:00:00.000Z,  0.00
2026-03-05T20:00:00.000Z,  0.00
2026-03-05T21:00:00.000Z,  0.00
2026-03-05T22:00:00.000Z,  0.00
2026-03-05T23:00:00.000Z,  0.00
