TIME,VALUE
2026-04-12T00:00:00.000Z,  0.00
2026-04-12T01:00:00.000Z,  0.00
2026-04-12T02:00:00.000Z,  0.00
2026-04-12T03:00:00.000Z,  0.00
2026-04-12T04:00:00.000Z,  0.00
2026-04-12T05:00:00.000Z,  0.00
2026-04-12T06:00:00.000Z,  0.00
2026-04-12T07:00:00.000Z,  0.05
2026-04-12T08:00:00.000Z,  0.16
2026-04-12T09:00:00.000Z,  0.00
2026-04-12T10:00:00.000Z,  0.00
2026-04-12T11:00:00.000Z,  0.14
2026-04-12T12:00:00.000Z,  0.03
2026-04-12T13:00:00.000Z,  0.05
2026-04-12T14:00:00.000Z,  0.06
2026-04-12T15:00:00.000Z,  0.06
2026-04-12T16:00:00.000Z,  0.09
2026-04-12T17:00:00.000Z,  0.09
2026-04-12T18:00:00.000Z,  0.11
2026-04-12T19:00:00.000Z,  0.09
2026-04-12T20:00:00.000Z,  0.03
2026-04-12T21:00:00.000Z,  0.03
2026-04-12T22:00:00.000Z,  0.00
2026-04-12T23:00:00.000Z,  0.00
2026-04-13T00:00:00.000Z,  0.00
2026-04-13T01:00:00.000Z,  0.00
2026-04-13T02:00:00.000Z,  0.00
2026-04-13T03:00:00.000Z,  0.00
2026-04-13T04:00:00.000Z,  0.00
2026-04-13T05:00:00.000Z,  0.00
2026-04-13T06:00:00.000Z,  0.00
2026-04-13T07:00:00.000Z,  0.02
2026-04-13T08:00:00.000Z,  0.64
2026-04-13T09:00:00.000Z,  0.02
2026-04-13T10:00:00.000Z,  0.01
2026-04-13T11:00:00.000Z,  0.02
2026-04-13T12:00:00.000Z,  0.02
2026-04-13T13:00:00.000Z,  0.26
2026-04-13T14:00:00.000Z,  0.00
2026-04-13T15:00:00.000Z,  0.13
2026-04-13T16:00:00.000Z,  0.88
2026-04-13T17:00:00.000Z,  0.76
2026-04-13T18:00:00.000Z,  0.82
2026-04-13T19:00:00.000Z,  0.89
2026-04-13T20:00:00.000Z,  0.50
2026-04-13T21:00:00.000Z,  0.45
2026-04-13T22:00:00.000Z,  0.10
2026-04-13T23:00:00.000Z,  0.02
