TIME,VALUE
2026-04-01T00:00:00.000Z,  0.00
2026-04-01T01:00:00.000Z,  0.00
2026-04-01T02:00:00.000Z,  0.00
2026-04-01T03:00:00.000Z,  0.00
2026-04-01T04:00:00.000Z,  0.00
2026-04-01T05:00:00.000Z,  0.00
2026-04-01T06:00:00.000Z,  0.00
2026-04-01T07:00:00.000Z,  0.00
2026-04-01T08:00:00.000Z,  0.64
2026-04-01T09:00:00.000Z,  0.66
2026-04-01T10:00:00.000Z,  0.80
2026-04-01T11:00:00.000Z,  0.50
2026-04-01T12:00:00.000Z,  0.01
2026-04-01T13:00:00.000Z,  0.00
2026-04-01T14:00:00.000Z,  0.35
2026-04-01T15:00:00.000Z,  0.08
2026-04-01T16:00:00.000Z,  0.00
2026-04-01T17:00:00.000Z,  0.03
2026-04-01T18:00:00.000Z,  0.00
2026-04-01T19:00:00.000Z,  0.02
2026-04-01T20:00:00.000Z,  0.01
2026-04-01T21:00:00.000Z,  0.00
2026-04-01T22:00:00.000Z,  0.00
2026-04-01T23:00:00.000Z,  0.01
2026-04-01T00:00:00.000Z,  0.00
2026-04-01T01:00:00.000Z,  0.00
2026-04-01T02:00:00.000Z,  0.00
2026-04-01T03:00:00.000Z,  0.00
2026-04-01T04:00:00.000Z,  0.00
2026-04-01T05:00:00.000Z,  0.00
2026-04-01T06:00:00.000Z,  0.00
2026-04-01T07:00:00.000Z,  0.00
2026-04-01T08:00:00.000Z,  0.64
2026-04-01T09:00:00.000Z,  0.66
2026-04-01T10:00:00.000Z,  0.80
2026-04-01T11:00:00.000Z,  0.50
2026-04-01T12:00:00.000Z,  0.01
2026-04-01T13:00:00.000Z,  0.00
2026-04-01T14:00:00.000Z,  0.35
2026-04-01T15:00:00.000Z,  0.08
2026-04-01T16:00:00.000Z,  0.00
2026-04-01T17:00:00.000Z,  0.03
2026-04-01T18:00:00.000Z,  0.00
2026-04-01T19:00:00.000Z,  0.02
2026-04-01T20:00:00.000Z,  0.01
2026-04-01T21:00:00.000Z,  0.00
2026-04-01T22:00:00.000Z,  0.00
2026-04-01T23:00:00.000Z,  0.01
2026-04-02T00:00:00.000Z,  0.00
2026-04-02T01:00:00.000Z,  0.00
2026-04-02T02:00:00.000Z,  0.00
2026-04-02T03:00:00.000Z,  0.00
2026-04-02T04:00:00.000Z,  0.00
2026-04-02T05:00:00.000Z,  0.00
2026-04-02T06:00:00.000Z,  0.00
2026-04-02T07:00:00.000Z,  0.00
2026-04-02T08:00:00.000Z,  0.06
2026-04-02T09:00:00.000Z,  0.00
2026-04-02T10:00:00.000Z,  0.03
2026-04-02T11:00:00.000Z,  0.29
2026-04-02T12:00:00.000Z,  0.36
2026-04-02T13:00:00.000Z,  0.13
2026-04-02T14:00:00.000Z,  0.01
2026-04-02T15:00:00.000Z,  0.01
2026-04-02T00:00:00.000Z,  0.00
2026-04-02T01:00:00.000Z,  0.00
2026-04-02T02:00:00.000Z,  0.00
2026-04-02T03:00:00.000Z,  0.00
2026-04-02T04:00:00.000Z,  0.00
2026-04-02T05:00:00.000Z,  0.00
2026-04-02T06:00:00.000Z,  0.00
2026-04-02T07:00:00.000Z,  0.00
2026-04-02T08:00:00.000Z,  0.06
2026-04-02T09:00:00.000Z,  0.00
2026-04-02T10:00:00.000Z,  0.03
2026-04-02T11:00:00.000Z,  0.29
2026-04-02T12:00:00.000Z,  0.36
2026-04-02T13:00:00.000Z,  0.13
2026-04-02T14:00:00.000Z,  0.01
2026-04-02T15:00:00.000Z,  0.01
